CUSIP,Announce Date,High Discount Rate,Auction Date,High Equiv Yield,Issue Date,Price at High Rate,Dated Date,Med/Avg Discount Rate,Maturity Date,Med/Avg Equiv Yield,Low Discount Rate,Price at Med/Avg Rate,Low Equiv Yield,Allocation % at High Rate,Price at Low Rate
912795ES6,2000-09-28,6.075,2000-10-02,6.257,2000-10-05,98.464,N/A,6.055,2001-01-04,0.0,6.035,0.000,0.0,38.,0.000
912795FZ9,2000-09-21,5.985,2000-09-25,6.258,2000-09-28,96.974,N/A,5.96,2001-03-29,0.0,5.9,0.000,0.0,33.,0.000
912795FM8,2000-09-21,6.005,2000-09-25,6.183,2000-09-28,98.482,N/A,5.99,2000-12-28,0.0,5.95,0.000,0.0,81.,0.000
912795FY2,2000-09-14,5.935,2000-09-18,6.203,2000-09-21,97.000,N/A,5.92,2001-03-22,0.0,5.9,0.000,0.0,1.,0.000
912795FL0,2000-09-14,5.96,2000-09-18,6.137,2000-09-21,98.493,N/A,5.95,2000-12-21,0.0,5.92,0.000,0.0,20.,0.000
912795FX4,2000-09-07,5.955,2000-09-11,6.226,2000-09-14,96.989,N/A,5.94,2001-03-15,0.0,5.9,0.000,0.0,75.,0.000
912795FK2,2000-09-07,5.945,2000-09-11,6.121,2000-09-14,98.497,N/A,5.94,2000-12-14,0.0,5.91,0.000,0.0,81.,0.000
912795FW6,2000-08-31,6.03,2000-09-05,6.305,2000-09-07,96.952,N/A,6.02,2001-03-08,0.0,5.98,0.000,0.0,14.,0.000
912795EJ6,2000-08-31,6.065,2000-09-05,6.245,2000-09-07,98.467,N/A,6.06,2000-12-07,0.0,6.03,0.000,0.0,43.,0.000
912795GZ8,2000-08-29,6.44,2000-08-31,6.53,2000-09-01,99.750,N/A,6.41,2000-09-15,0.0,6.35,0.000,0.0,13.,0.000
912795HL8,2000-08-24,5.88,2000-08-29,6.241,2000-08-31,94.055,N/A,5.85,2001-08-30,0.0,5.8,0.000,0.0,2.,0.000
912795FV8,2000-08-24,6.1,2000-08-28,6.382,2000-08-31,96.916,N/A,6.085,2001-03-01,0.0,6.05,0.000,0.0,73.,0.000
912795FJ5,2000-08-24,6.14,2000-08-28,6.323,2000-08-31,98.448,N/A,6.11,2000-11-30,0.0,6.09,0.000,0.0,1.,0.000
912795FU0,2000-08-17,6.09,2000-08-21,6.371,2000-08-24,96.921,N/A,6.07,2001-02-22,0.0,6.0,0.000,0.0,25.,0.000
912795FH9,2000-08-17,6.11,2000-08-21,6.291,2000-08-24,98.439,N/A,6.09,2000-11-24,0.0,6.06,0.000,0.0,8.,0.000
912795FT3,2000-08-10,6.075,2000-08-14,6.354,2000-08-17,96.929,N/A,6.06,2001-02-15,0.0,6.0,0.000,0.0,80.,0.000
912795FG1,2000-08-10,6.09,2000-08-14,6.269,2000-08-17,98.461,N/A,6.07,2000-11-16,0.0,6.06,0.000,0.0,50.,0.000
912795FA4,2000-08-10,6.35,2000-08-14,6.48,2000-08-15,99.347,N/A,6.31,2000-09-21,0.0,6.2,0.000,0.0,6.,0.000
912795FS5,2000-08-03,6.06,2000-08-07,6.339,2000-08-10,96.936,N/A,6.055,2001-02-08,0.0,6.0,0.000,0.0,75.,0.000
912795EH0,2000-08-03,6.095,2000-08-07,6.278,2000-08-10,98.459,N/A,6.07,2000-11-09,0.0,6.06,0.000,0.0,13.,0.000
912795FR7,2000-07-27,6.115,2000-07-31,6.397,2000-08-03,96.909,N/A,6.095,2001-02-01,0.0,6.05,0.000,0.0,11.,0.000
912795FF3,2000-07-27,6.09,2000-07-31,6.269,2000-08-03,98.461,N/A,6.065,2000-11-02,0.0,6.02,0.000,0.0,11.,0.000
912795FQ9,2000-07-20,6.01,2000-07-24,6.284,2000-07-27,96.962,N/A,6.0,2001-01-25,0.0,5.93,0.000,0.0,88.,0.000
912795FE6,2000-07-20,6.01,2000-07-24,6.187,2000-07-27,98.481,N/A,6.0,2000-10-26,0.0,5.95,0.000,0.0,91.,0.000
912795FP1,2000-07-13,6.015,2000-07-17,6.29,2000-07-20,96.959,N/A,6.01,2001-01-18,0.0,5.95,0.000,0.0,95.,0.000
912795FD8,2000-07-13,5.96,2000-07-17,6.137,2000-07-20,98.493,N/A,5.945,2000-10-19,0.0,5.9,0.000,0.0,72.,0.000
912795FN6,2000-07-06,5.945,2000-07-10,6.215,2000-07-13,96.994,N/A,5.935,2001-01-11,0.0,5.9,0.000,0.0,100.,0.000
912795EG2,2000-07-06,5.9,2000-07-10,6.071,2000-07-13,98.509,N/A,5.885,2000-10-12,0.0,5.85,0.000,0.0,44.,0.000
912795ES6,2000-06-29,5.975,2000-07-03,6.247,2000-07-06,96.979,N/A,5.96,2001-01-04,0.0,5.9,0.000,0.0,35.,0.000
912795FC0,2000-06-29,5.83,2000-07-03,6.001,2000-07-06,98.526,N/A,5.8,2000-10-05,0.0,5.75,0.000,0.0,79.,0.000
912795FM8,2000-06-22,5.955,2000-06-26,6.226,2000-06-29,96.989,N/A,5.94,2000-12-28,0.0,5.89,0.000,0.0,72.,0.000
912795FB2,2000-06-22,5.68,2000-06-26,5.844,2000-06-29,98.564,N/A,5.67,2000-09-28,0.0,5.6,0.000,0.0,35.,0.000
912795FL0,2000-06-15,5.92,2000-06-19,6.188,2000-06-22,97.007,N/A,5.92,2000-12-21,0.0,5.85,0.000,0.0,82.,0.000
912795FA4,2000-06-15,5.69,2000-06-19,5.852,2000-06-22,98.562,N/A,5.68,2000-09-21,0.0,5.65,0.000,0.0,93.,0.000
912795FK2,2000-06-08,6.005,2000-06-12,6.279,2000-06-15,96.964,N/A,5.985,2000-12-14,0.0,5.95,0.000,0.0,53.,0.000
912795EF4,2000-06-08,5.775,2000-06-12,5.943,2000-06-15,98.540,N/A,5.765,2000-09-14,0.0,5.73,0.000,0.0,42.,0.000
912795EJ6,2000-06-01,6.04,2000-06-05,6.318,2000-06-08,96.946,N/A,6.02,2000-12-07,0.0,5.98,0.000,0.0,51.,0.000
912795EZ0,2000-06-01,5.8,2000-06-05,5.968,2000-06-08,98.534,N/A,5.78,2000-09-07,0.0,5.74,0.000,0.0,52.,0.000
912795GY1,2000-05-30,5.2,2000-06-01,5.27,2000-06-02,99.827,N/A,5.1,2000-06-14,0.0,4.98,0.000,0.0,29.,0.000
912795GJ4,2000-05-25,6.0,2000-05-31,6.375,2000-06-01,93.933,N/A,5.98,2001-05-31,0.0,5.85,0.000,0.0,86.,0.000
912795FJ5,2000-05-25,6.15,2000-05-30,6.435,2000-06-01,96.891,N/A,6.135,2000-11-30,0.0,6.08,0.000,0.0,95.,0.000
912795EY3,2000-05-25,5.73,2000-05-30,5.893,2000-06-01,98.552,N/A,5.705,2000-08-31,0.0,5.68,0.000,0.0,80.,0.000
912795FH9,2000-05-18,6.125,2000-05-22,6.411,2000-05-25,96.886,N/A,6.11,2000-11-24,0.0,6.04,0.000,0.0,70.,0.000
912795EX5,2000-05-18,5.81,2000-05-22,5.98,2000-05-25,98.531,N/A,5.775,2000-08-24,0.0,5.73,0.000,0.0,71.,0.000
912795FG1,2000-05-11,6.25,2000-05-15,6.544,2000-05-18,96.840,N/A,6.23,2000-11-16,0.0,6.17,0.000,0.0,21.,0.000
912795EE7,2000-05-11,6.065,2000-05-15,6.245,2000-05-18,98.467,N/A,6.05,2000-08-17,0.0,6.03,0.000,0.0,62.,0.000
912795EH0,2000-05-04,6.15,2000-05-08,6.435,2000-05-11,96.891,N/A,6.12,2000-11-09,0.0,6.01,0.000,0.0,16.,0.000
912795EW7,2000-05-04,6.02,2000-05-08,6.199,2000-05-11,98.478,N/A,5.98,2000-08-10,0.0,5.95,0.000,0.0,2.,0.000
912795FF3,2000-04-27,5.935,2000-05-01,6.203,2000-05-04,97.000,N/A,5.92,2000-11-02,0.0,5.8,0.000,0.0,53.,0.000
912795EV9,2000-04-27,5.775,2000-05-01,5.943,2000-05-04,98.540,N/A,5.76,2000-08-03,0.0,5.73,0.000,0.0,15.,0.000
912795FE6,2000-04-20,5.745,2000-04-24,5.998,2000-04-27,97.096,N/A,5.735,2000-10-26,0.0,5.68,0.000,0.0,5.,0.000
912795EU1,2000-04-20,5.62,2000-04-24,5.782,2000-04-27,98.579,N/A,5.61,2000-07-27,0.0,5.57,0.000,0.0,96.,0.000
912795FD8,2000-04-13,5.765,2000-04-17,6.022,2000-04-20,97.085,N/A,5.75,2000-10-19,0.0,5.65,0.000,0.0,26.,0.000
912795ED9,2000-04-13,5.645,2000-04-17,5.807,2000-04-20,98.573,N/A,5.63,2000-07-20,0.0,5.59,0.000,0.0,42.,0.000
912795EG2,2000-04-06,5.855,2000-04-10,6.117,2000-04-13,97.040,N/A,5.83,2000-10-12,0.0,5.685,0.000,0.0,78.,0.000
912795ET4,2000-04-06,5.68,2000-04-10,5.844,2000-04-13,98.564,N/A,5.67,2000-07-13,0.0,5.65,0.000,0.0,53.,0.000
912795FC0,2000-03-30,5.9,2000-04-03,6.166,2000-04-06,97.017,N/A,5.89,2000-10-05,0.0,5.81,0.000,0.0,54.,0.000
912795ER8,2000-03-30,5.71,2000-04-03,5.873,2000-04-06,98.557,N/A,5.7,2000-07-06,0.0,5.68,0.000,0.0,33.,0.000
912795FB2,2000-03-23,5.905,2000-03-27,6.171,2000-03-30,97.015,N/A,5.89,2000-09-28,0.0,5.85,0.000,0.0,14.,0.000
912795EC1,2000-03-23,5.72,2000-03-27,5.885,2000-03-30,98.554,N/A,5.7,2000-06-29,0.0,5.68,0.000,0.0,15.,0.000
912795DS7,2000-03-23,5.99,2000-03-28,6.09,2000-03-30,99.651,N/A,5.96,2000-04-20,0.0,5.93,0.000,0.0,73.,0.000
912795GX3,2000-03-23,6.0,2000-03-29,6.11,2000-03-30,99.683,N/A,5.98,2000-04-18,0.0,5.92,0.000,0.0,23.,0.000
912795FA4,2000-03-16,5.895,2000-03-20,6.16,2000-03-23,97.020,N/A,5.88,2000-09-21,0.0,5.8,0.000,0.0,13.,0.000
912795EB3,2000-03-16,5.78,2000-03-20,5.947,2000-03-23,98.539,N/A,5.77,2000-06-22,0.0,5.72,0.000,0.0,22.,0.000
912795EF4,2000-03-09,5.86,2000-03-13,6.124,2000-03-16,97.037,N/A,5.85,2000-09-14,0.0,5.8,0.000,0.0,58.,0.000
912795EA5,2000-03-09,5.73,2000-03-13,5.893,2000-03-16,98.552,N/A,5.715,2000-06-15,0.0,5.68,0.000,0.0,82.,0.000
912795EZ0,2000-03-02,5.825,2000-03-06,6.085,2000-03-09,97.055,N/A,5.81,2000-09-07,0.0,5.75,0.000,0.0,70.,0.000
912795DZ1,2000-03-02,5.69,2000-03-06,5.852,2000-03-09,98.562,N/A,5.66,2000-06-08,0.0,5.59,0.000,0.0,14.,0.000
912795DM0,2000-02-29,5.67,2000-03-02,5.77,2000-03-03,99.795,N/A,5.64,2000-03-16,0.0,5.59,0.000,0.0,14.,0.000
912795FV8,2000-02-24,5.84,2000-02-29,6.197,2000-03-02,94.095,N/A,5.83,2001-03-01,0.0,5.79,0.000,0.0,68.,0.000
